timestamp,location_id,total_slots,available_slots,traffic_level,day_of_week,weather
2025-07-15 07:00:00,1,99,3,High,Tuesday,Clear
2025-07-15 08:00:00,9,131,96,High,Tuesday,Clear
2025-07-15 09:00:00,10,131,4,High,Tuesday,Clear
2025-07-15 10:00:00,4,114,108,High,Tuesday,Clear
2025-07-15 11:00:00,4,175,100,Medium,Tuesday,Clear
2025-07-15 12:00:00,1,106,36,Low,Tuesday,Clear
2025-07-15 13:00:00,8,187,161,Medium,Tuesday,Clear
2025-07-15 14:00:00,5,133,91,Low,Tuesday,Clear
2025-07-15 15:00:00,3,148,56,Low,Tuesday,Cloudy
2025-07-15 16:00:00,2,137,118,Low,Tuesday,Clear
2025-07-15 17:00:00,7,169,107,High,Tuesday,Rainy
2025-07-15 18:00:00,10,194,119,High,Tuesday,Cloudy
2025-07-15 19:00:00,3,169,43,High,Tuesday,Clear
2025-07-15 20:00:00,4,100,90,Medium,Tuesday,Cloudy
2025-07-15 21:00:00,5,144,21,Medium,Tuesday,Rainy
2025-07-15 22:00:00,10,135,40,Low,Tuesday,Cloudy
2025-07-15 23:00:00,10,90,22,Low,Tuesday,Clear
2025-07-16 00:00:00,8,110,99,Medium,Wednesday,Cloudy
2025-07-16 01:00:00,3,193,84,Medium,Wednesday,Clear
2025-07-16 02:00:00,1,155,15,Low,Wednesday,Clear
2025-07-16 03:00:00,2,200,194,Medium,Wednesday,Rainy
2025-07-16 04:00:00,7,108,82,Low,Wednesday,Rainy
2025-07-16 05:00:00,9,92,73,Medium,Wednesday,Clear
2025-07-16 06:00:00,8,197,54,Medium,Wednesday,Rainy
2025-07-16 07:00:00,10,130,25,High,Wednesday,Clear
2025-07-16 08:00:00,8,88,7,High,Wednesday,Clear
2025-07-16 09:00:00,2,85,10,High,Wednesday,Clear
2025-07-16 10:00:00,4,149,87,High,Wednesday,Clear
2025-07-16 11:00:00,3,117,38,Low,Wednesday,Cloudy
2025-07-16 12:00:00,8,193,68,Medium,Wednesday,Clear
2025-07-16 13:00:00,3,154,52,Low,Wednesday,Clear
2025-07-16 14:00:00,9,127,16,Low,Wednesday,Rainy
2025-07-16 15:00:00,8,144,32,Low,Wednesday,Clear
2025-07-16 16:00:00,7,196,110,Medium,Wednesday,Clear
2025-07-16 17:00:00,4,191,97,High,Wednesday,Clear
2025-07-16 18:00:00,6,99,31,High,Wednesday,Rainy
2025-07-16 19:00:00,1,196,98,High,Wednesday,Cloudy
2025-07-16 20:00:00,5,131,109,High,Wednesday,Clear
2025-07-16 21:00:00,6,106,58,Medium,Wednesday,Cloudy
2025-07-16 22:00:00,10,93,45,Low,Wednesday,Cloudy
2025-07-16 23:00:00,7,104,80,Low,Wednesday,Clear
2025-07-17 00:00:00,6,186,135,Low,Thursday,Cloudy
2025-07-17 01:00:00,2,98,54,Low,Thursday,Clear
2025-07-17 02:00:00,7,153,25,Medium,Thursday,Clear
2025-07-17 03:00:00,6,140,87,Medium,Thursday,Clear
2025-07-17 04:00:00,1,92,6,Low,Thursday,Clear
2025-07-17 05:00:00,9,107,30,Low,Thursday,Clear
2025-07-17 06:00:00,9,157,139,Low,Thursday,Cloudy
2025-07-17 07:00:00,4,88,23,High,Thursday,Clear
2025-07-17 08:00:00,8,134,71,High,Thursday,Rainy
2025-07-17 09:00:00,6,199,64,High,Thursday,Clear
2025-07-17 10:00:00,3,178,123,High,Thursday,Clear
2025-07-17 11:00:00,10,147,74,Low,Thursday,Clear
2025-07-17 12:00:00,6,86,6,Low,Thursday,Clear
2025-07-17 13:00:00,1,158,83,Medium,Thursday,Cloudy
2025-07-17 14:00:00,5,161,67,Low,Thursday,Clear
2025-07-17 15:00:00,10,153,131,Low,Thursday,Clear
2025-07-17 16:00:00,7,97,37,Medium,Thursday,Clear
2025-07-17 17:00:00,3,164,101,High,Thursday,Clear
2025-07-17 18:00:00,7,199,71,Medium,Thursday,Cloudy
2025-07-17 19:00:00,2,185,44,Medium,Thursday,Clear
2025-07-17 20:00:00,5,151,112,Medium,Thursday,Clear
2025-07-17 21:00:00,8,94,4,Low,Thursday,Rainy
2025-07-17 22:00:00,4,165,139,Medium,Thursday,Rainy
2025-07-17 23:00:00,8,176,147,Medium,Thursday,Cloudy
2025-07-18 00:00:00,1,178,32,Low,Friday,Clear
2025-07-18 01:00:00,6,129,41,Medium,Friday,Clear
2025-07-18 02:00:00,3,194,45,Low,Friday,Clear
2025-07-18 03:00:00,9,83,70,Low,Friday,Cloudy
2025-07-18 04:00:00,10,180,98,Low,Friday,Clear
2025-07-18 05:00:00,6,173,65,Medium,Friday,Rainy
2025-07-18 06:00:00,1,102,30,Low,Friday,Cloudy
2025-07-18 07:00:00,7,95,47,High,Friday,Rainy
2025-07-18 08:00:00,1,184,124,Medium,Friday,Clear
2025-07-18 09:00:00,2,177,117,High,Friday,Cloudy
2025-07-18 10:00:00,4,181,97,High,Friday,Clear
2025-07-18 11:00:00,5,161,161,Medium,Friday,Cloudy
2025-07-18 12:00:00,7,158,65,Low,Friday,Clear
2025-07-18 13:00:00,1,83,46,Low,Friday,Clear
2025-07-18 14:00:00,8,176,18,Medium,Friday,Clear
2025-07-18 15:00:00,5,137,23,Low,Friday,Rainy
2025-07-18 16:00:00,4,96,63,Low,Friday,Clear
2025-07-18 17:00:00,4,181,16,High,Friday,Cloudy
2025-07-18 18:00:00,4,148,7,High,Friday,Cloudy
2025-07-18 19:00:00,3,200,98,High,Friday,Clear
2025-07-18 20:00:00,2,131,106,High,Friday,Clear
2025-07-18 21:00:00,4,192,34,Medium,Friday,Cloudy
2025-07-18 22:00:00,9,175,162,Medium,Friday,Rainy
2025-07-18 23:00:00,2,104,4,Low,Friday,Cloudy
2025-07-19 00:00:00,10,92,92,Medium,Saturday,Clear
2025-07-19 01:00:00,9,103,61,Low,Saturday,Clear
2025-07-19 02:00:00,9,133,40,Low,Saturday,Cloudy
2025-07-19 03:00:00,5,93,80,Low,Saturday,Rainy
2025-07-19 04:00:00,7,124,122,Low,Saturday,Clear
2025-07-19 05:00:00,4,102,20,Low,Saturday,Cloudy
2025-07-19 06:00:00,7,135,73,Low,Saturday,Clear
2025-07-19 07:00:00,10,167,59,High,Saturday,Cloudy
2025-07-19 08:00:00,6,167,37,Medium,Saturday,Clear
2025-07-19 09:00:00,9,166,35,High,Saturday,Rainy
2025-07-19 10:00:00,10,162,94,Medium,Saturday,Cloudy
2025-07-19 11:00:00,1,104,37,Medium,Saturday,Clear
2025-07-19 12:00:00,8,188,178,Low,Saturday,Cloudy
2025-07-19 13:00:00,7,156,37,Low,Saturday,Cloudy
2025-07-19 14:00:00,5,182,145,Medium,Saturday,Clear
2025-07-19 15:00:00,9,190,111,Medium,Saturday,Clear
2025-07-19 16:00:00,5,91,50,Low,Saturday,Clear
2025-07-19 17:00:00,6,93,48,High,Saturday,Rainy
2025-07-19 18:00:00,6,80,57,Medium,Saturday,Clear
2025-07-19 19:00:00,7,143,53,Medium,Saturday,Clear
2025-07-19 20:00:00,8,95,35,High,Saturday,Clear
2025-07-19 21:00:00,4,142,49,Low,Saturday,Rainy
2025-07-19 22:00:00,9,192,14,Low,Saturday,Cloudy
2025-07-19 23:00:00,10,184,40,Medium,Saturday,Rainy
2025-07-20 00:00:00,2,169,133,Low,Sunday,Clear
2025-07-20 01:00:00,2,113,38,Low,Sunday,Cloudy
2025-07-20 02:00:00,9,185,92,Low,Sunday,Rainy
2025-07-20 03:00:00,2,170,90,Medium,Sunday,Clear
2025-07-20 04:00:00,10,187,65,Low,Sunday,Clear
2025-07-20 05:00:00,5,91,59,Medium,Sunday,Clear
2025-07-20 06:00:00,9,173,117,Medium,Sunday,Clear
2025-07-20 07:00:00,10,135,89,High,Sunday,Cloudy
2025-07-20 08:00:00,4,154,10,High,Sunday,Cloudy
2025-07-20 09:00:00,2,101,69,High,Sunday,Cloudy
2025-07-20 10:00:00,7,168,62,High,Sunday,Clear
2025-07-20 11:00:00,5,157,102,Medium,Sunday,Rainy
2025-07-20 12:00:00,10,113,56,Low,Sunday,Clear
2025-07-20 13:00:00,10,188,65,Low,Sunday,Cloudy
2025-07-20 14:00:00,6,89,59,Low,Sunday,Cloudy
2025-07-20 15:00:00,1,125,106,Low,Sunday,Clear
2025-07-20 16:00:00,8,115,45,Medium,Sunday,Cloudy
2025-07-20 17:00:00,7,178,4,High,Sunday,Clear
2025-07-20 18:00:00,7,117,34,Medium,Sunday,Rainy
2025-07-20 19:00:00,8,167,35,High,Sunday,Rainy
2025-07-20 20:00:00,3,186,48,High,Sunday,Clear
2025-07-20 21:00:00,2,187,79,Medium,Sunday,Clear
2025-07-20 22:00:00,2,141,115,Low,Sunday,Clear
2025-07-20 23:00:00,6,197,70,Medium,Sunday,Cloudy
2025-07-21 00:00:00,10,187,124,Medium,Monday,Cloudy
2025-07-21 01:00:00,3,146,83,Low,Monday,Cloudy
2025-07-21 02:00:00,2,118,118,Medium,Monday,Clear
2025-07-21 03:00:00,10,187,66,Medium,Monday,Cloudy
2025-07-21 04:00:00,2,126,0,Low,Monday,Clear
2025-07-21 05:00:00,5,81,73,Low,Monday,Clear
2025-07-21 06:00:00,1,186,81,Low,Monday,Clear
2025-07-21 07:00:00,4,173,21,Medium,Monday,Rainy
2025-07-21 08:00:00,10,138,71,Medium,Monday,Rainy
2025-07-21 09:00:00,7,175,139,Medium,Monday,Clear
2025-07-21 10:00:00,6,148,84,Medium,Monday,Clear
2025-07-21 11:00:00,6,126,120,Low,Monday,Rainy
2025-07-21 12:00:00,5,169,139,Medium,Monday,Clear
2025-07-21 13:00:00,8,199,190,Low,Monday,Clear
2025-07-21 14:00:00,6,189,63,Low,Monday,Clear
2025-07-21 15:00:00,2,121,79,Low,Monday,Clear
2025-07-21 16:00:00,3,200,118,Low,Monday,Clear
2025-07-21 17:00:00,3,87,19,High,Monday,Clear
2025-07-21 18:00:00,2,188,102,High,Monday,Cloudy
2025-07-21 19:00:00,2,147,19,High,Monday,Clear
2025-07-21 20:00:00,2,119,33,High,Monday,Clear
2025-07-21 21:00:00,10,87,20,Low,Monday,Cloudy
2025-07-21 22:00:00,5,100,85,Low,Monday,Clear
2025-07-21 23:00:00,9,168,109,Medium,Monday,Clear
2025-07-22 00:00:00,10,104,42,Medium,Tuesday,Cloudy
2025-07-22 01:00:00,3,113,7,Medium,Tuesday,Clear
2025-07-22 02:00:00,6,130,34,Medium,Tuesday,Clear
2025-07-22 03:00:00,8,160,141,Low,Tuesday,Clear
2025-07-22 04:00:00,2,153,111,Low,Tuesday,Cloudy
2025-07-22 05:00:00,2,108,23,Medium,Tuesday,Clear
2025-07-22 06:00:00,8,158,91,Medium,Tuesday,Clear
2025-07-22 07:00:00,1,110,35,Medium,Tuesday,Clear
2025-07-22 08:00:00,2,125,49,High,Tuesday,Cloudy
2025-07-22 09:00:00,7,154,70,High,Tuesday,Clear
2025-07-22 10:00:00,9,177,126,Medium,Tuesday,Clear
2025-07-22 11:00:00,7,108,88,Medium,Tuesday,Rainy
2025-07-22 12:00:00,8,143,79,Medium,Tuesday,Clear
2025-07-22 13:00:00,8,141,134,Medium,Tuesday,Clear
2025-07-22 14:00:00,3,150,71,Medium,Tuesday,Rainy
2025-07-22 15:00:00,6,120,65,Medium,Tuesday,Cloudy
2025-07-22 16:00:00,5,150,68,Medium,Tuesday,Clear
2025-07-22 17:00:00,3,184,100,High,Tuesday,Cloudy
2025-07-22 18:00:00,2,165,43,High,Tuesday,Clear
2025-07-22 19:00:00,10,193,47,Medium,Tuesday,Clear
2025-07-22 20:00:00,7,104,52,Medium,Tuesday,Clear
2025-07-22 21:00:00,4,129,75,Low,Tuesday,Clear
2025-07-22 22:00:00,5,135,131,Low,Tuesday,Rainy
2025-07-22 23:00:00,6,95,93,Low,Tuesday,Clear
2025-07-23 00:00:00,7,91,3,Low,Wednesday,Rainy
2025-07-23 01:00:00,4,126,49,Low,Wednesday,Cloudy
2025-07-23 02:00:00,8,104,22,Medium,Wednesday,Cloudy
2025-07-23 03:00:00,9,162,66,Medium,Wednesday,Cloudy
2025-07-23 04:00:00,5,168,37,Medium,Wednesday,Clear
2025-07-23 05:00:00,2,167,146,Low,Wednesday,Rainy
2025-07-23 06:00:00,10,178,123,Low,Wednesday,Clear
2025-07-23 07:00:00,5,85,56,Medium,Wednesday,Cloudy
2025-07-23 08:00:00,8,158,67,Medium,Wednesday,Cloudy
2025-07-23 09:00:00,4,199,39,High,Wednesday,Rainy
2025-07-23 10:00:00,3,111,4,High,Wednesday,Cloudy
2025-07-23 11:00:00,8,191,76,Medium,Wednesday,Clear
2025-07-23 12:00:00,5,137,52,Low,Wednesday,Clear
2025-07-23 13:00:00,5,119,49,Low,Wednesday,Clear
2025-07-23 14:00:00,9,194,96,Low,Wednesday,Cloudy
2025-07-23 15:00:00,1,200,82,Low,Wednesday,Clear
2025-07-23 16:00:00,8,182,120,Medium,Wednesday,Clear
2025-07-23 17:00:00,8,134,70,High,Wednesday,Cloudy
2025-07-23 18:00:00,9,196,92,High,Wednesday,Clear
2025-07-23 19:00:00,6,161,87,Medium,Wednesday,Clear
2025-07-23 20:00:00,1,142,91,High,Wednesday,Clear
2025-07-23 21:00:00,1,178,146,Low,Wednesday,Rainy
2025-07-23 22:00:00,10,120,16,Low,Wednesday,Clear
2025-07-23 23:00:00,9,80,36,Low,Wednesday,Cloudy
2025-07-24 00:00:00,8,99,48,Medium,Thursday,Clear
2025-07-24 01:00:00,9,182,176,Medium,Thursday,Clear
2025-07-24 02:00:00,3,107,63,Low,Thursday,Clear
2025-07-24 03:00:00,5,172,129,Low,Thursday,Cloudy
2025-07-24 04:00:00,7,85,52,Low,Thursday,Cloudy
2025-07-24 05:00:00,1,105,14,Low,Thursday,Clear
2025-07-24 06:00:00,8,147,27,Low,Thursday,Cloudy
2025-07-24 07:00:00,9,86,13,High,Thursday,Clear
2025-07-24 08:00:00,6,100,50,High,Thursday,Cloudy
2025-07-24 09:00:00,5,90,77,Medium,Thursday,Clear
2025-07-24 10:00:00,4,81,26,High,Thursday,Clear
2025-07-24 11:00:00,10,119,20,Medium,Thursday,Clear
2025-07-24 12:00:00,6,101,14,Low,Thursday,Rainy
2025-07-24 13:00:00,9,157,145,Medium,Thursday,Clear
2025-07-24 14:00:00,4,117,85,Low,Thursday,Clear
2025-07-24 15:00:00,8,91,32,Low,Thursday,Clear
2025-07-24 16:00:00,7,134,88,Low,Thursday,Cloudy
2025-07-24 17:00:00,4,105,102,High,Thursday,Clear
2025-07-24 18:00:00,10,199,199,Medium,Thursday,Rainy
2025-07-24 19:00:00,2,198,72,High,Thursday,Clear
2025-07-24 20:00:00,6,197,46,High,Thursday,Clear
2025-07-24 21:00:00,3,148,86,Low,Thursday,Clear
2025-07-24 22:00:00,7,185,13,Low,Thursday,Rainy
2025-07-24 23:00:00,9,80,47,Low,Thursday,Cloudy
2025-07-25 00:00:00,2,174,30,Medium,Friday,Clear
2025-07-25 01:00:00,10,196,130,Low,Friday,Clear
2025-07-25 02:00:00,10,181,25,Low,Friday,Cloudy
2025-07-25 03:00:00,10,172,104,Low,Friday,Clear
2025-07-25 04:00:00,6,89,77,Low,Friday,Clear
2025-07-25 05:00:00,8,161,39,Low,Friday,Clear
2025-07-25 06:00:00,7,142,94,Low,Friday,Clear
2025-07-25 07:00:00,5,95,45,High,Friday,Cloudy
2025-07-25 08:00:00,4,133,64,Medium,Friday,Clear
2025-07-25 09:00:00,9,131,35,High,Friday,Clear
2025-07-25 10:00:00,8,197,46,High,Friday,Cloudy
2025-07-25 11:00:00,10,119,3,Medium,Friday,Clear
2025-07-25 12:00:00,10,160,77,Low,Friday,Cloudy
2025-07-25 13:00:00,5,187,124,Low,Friday,Clear
2025-07-25 14:00:00,8,104,9,Low,Friday,Clear
2025-07-25 15:00:00,8,118,23,Medium,Friday,Clear
2025-07-25 16:00:00,5,182,45,Low,Friday,Clear
2025-07-25 17:00:00,7,123,111,High,Friday,Clear
2025-07-25 18:00:00,3,97,58,High,Friday,Clear
2025-07-25 19:00:00,8,124,16,Medium,Friday,Clear
2025-07-25 20:00:00,10,133,37,High,Friday,Clear
2025-07-25 21:00:00,4,100,45,Medium,Friday,Clear
2025-07-25 22:00:00,1,89,34,Medium,Friday,Clear
2025-07-25 23:00:00,8,111,108,Low,Friday,Clear
2025-07-26 00:00:00,6,87,7,Low,Saturday,Clear
2025-07-26 01:00:00,8,170,122,Medium,Saturday,Clear
2025-07-26 02:00:00,1,135,70,Low,Saturday,Clear
2025-07-26 03:00:00,4,166,107,Low,Saturday,Clear
2025-07-26 04:00:00,2,176,73,Low,Saturday,Clear
2025-07-26 05:00:00,1,84,27,Low,Saturday,Clear
2025-07-26 06:00:00,9,98,74,Low,Saturday,Clear
2025-07-26 07:00:00,3,163,7,High,Saturday,Clear
2025-07-26 08:00:00,5,125,107,High,Saturday,Clear
2025-07-26 09:00:00,4,90,88,High,Saturday,Clear
2025-07-26 10:00:00,6,175,143,High,Saturday,Clear
2025-07-26 11:00:00,10,86,31,Medium,Saturday,Clear
2025-07-26 12:00:00,4,187,89,Medium,Saturday,Rainy
2025-07-26 13:00:00,5,195,73,Medium,Saturday,Clear
2025-07-26 14:00:00,4,185,174,Low,Saturday,Clear
2025-07-26 15:00:00,4,86,39,Low,Saturday,Clear
2025-07-26 16:00:00,8,181,63,Low,Saturday,Cloudy
2025-07-26 17:00:00,7,187,30,Medium,Saturday,Clear
2025-07-26 18:00:00,5,181,29,Medium,Saturday,Clear
2025-07-26 19:00:00,9,127,19,High,Saturday,Rainy
2025-07-26 20:00:00,9,169,161,High,Saturday,Clear
2025-07-26 21:00:00,2,98,78,Low,Saturday,Clear
2025-07-26 22:00:00,2,95,71,Low,Saturday,Clear
2025-07-26 23:00:00,6,193,101,Low,Saturday,Cloudy
2025-07-27 00:00:00,1,172,16,Medium,Sunday,Cloudy
2025-07-27 01:00:00,10,191,126,Low,Sunday,Clear
2025-07-27 02:00:00,5,85,75,Medium,Sunday,Clear
2025-07-27 03:00:00,7,87,28,Medium,Sunday,Rainy
2025-07-27 04:00:00,4,92,6,Low,Sunday,Clear
2025-07-27 05:00:00,3,139,110,Medium,Sunday,Clear
2025-07-27 06:00:00,4,180,168,Low,Sunday,Clear
2025-07-27 07:00:00,1,128,35,Medium,Sunday,Clear
2025-07-27 08:00:00,6,99,92,High,Sunday,Clear
2025-07-27 09:00:00,1,183,51,High,Sunday,Clear
2025-07-27 10:00:00,3,112,17,Medium,Sunday,Clear
2025-07-27 11:00:00,3,133,76,Low,Sunday,Clear
2025-07-27 12:00:00,9,148,85,Medium,Sunday,Clear
2025-07-27 13:00:00,9,130,5,Low,Sunday,Cloudy
2025-07-27 14:00:00,1,122,42,Medium,Sunday,Clear
2025-07-27 15:00:00,9,141,132,Low,Sunday,Cloudy
2025-07-27 16:00:00,8,133,24,Low,Sunday,Clear
2025-07-27 17:00:00,2,151,7,High,Sunday,Clear
2025-07-27 18:00:00,7,132,78,High,Sunday,Clear
2025-07-27 19:00:00,7,82,44,High,Sunday,Clear
2025-07-27 20:00:00,3,186,145,High,Sunday,Clear
2025-07-27 21:00:00,3,103,67,Low,Sunday,Clear
2025-07-27 22:00:00,2,181,157,Medium,Sunday,Clear
2025-07-27 23:00:00,4,92,54,Low,Sunday,Cloudy
2025-07-28 00:00:00,10,188,45,Low,Monday,Rainy
2025-07-28 01:00:00,6,112,99,Low,Monday,Clear
2025-07-28 02:00:00,6,185,97,Medium,Monday,Cloudy
2025-07-28 03:00:00,3,176,60,Medium,Monday,Clear
2025-07-28 04:00:00,2,147,84,Low,Monday,Clear
2025-07-28 05:00:00,7,101,22,Low,Monday,Cloudy
2025-07-28 06:00:00,3,107,50,Low,Monday,Clear
2025-07-28 07:00:00,10,170,46,Medium,Monday,Rainy
2025-07-28 08:00:00,6,141,130,High,Monday,Clear
2025-07-28 09:00:00,2,83,44,High,Monday,Clear
2025-07-28 10:00:00,5,197,46,Medium,Monday,Clear
2025-07-28 11:00:00,4,198,18,Medium,Monday,Clear
2025-07-28 12:00:00,4,122,2,Low,Monday,Clear
2025-07-28 13:00:00,2,181,1,Low,Monday,Clear
2025-07-28 14:00:00,6,158,58,Low,Monday,Clear
2025-07-28 15:00:00,5,172,82,Medium,Monday,Rainy
2025-07-28 16:00:00,4,165,113,Low,Monday,Cloudy
2025-07-28 17:00:00,10,133,15,High,Monday,Clear
2025-07-28 18:00:00,4,177,14,Medium,Monday,Cloudy
2025-07-28 19:00:00,8,102,81,High,Monday,Cloudy
2025-07-28 20:00:00,9,124,106,High,Monday,Rainy
2025-07-28 21:00:00,5,100,50,Low,Monday,Clear
2025-07-28 22:00:00,4,87,60,Low,Monday,Clear
2025-07-28 23:00:00,3,108,45,Medium,Monday,Clear
2025-07-29 00:00:00,10,154,10,Medium,Tuesday,Clear
2025-07-29 01:00:00,10,154,104,Medium,Tuesday,Rainy
2025-07-29 02:00:00,5,161,10,Low,Tuesday,Cloudy
2025-07-29 03:00:00,10,92,54,Medium,Tuesday,Clear
2025-07-29 04:00:00,6,177,118,Low,Tuesday,Clear
2025-07-29 05:00:00,4,110,55,Low,Tuesday,Clear
2025-07-29 06:00:00,5,126,52,Medium,Tuesday,Clear
2025-07-29 07:00:00,5,165,48,Medium,Tuesday,Clear
2025-07-29 08:00:00,10,194,182,Medium,Tuesday,Clear
2025-07-29 09:00:00,2,158,32,Medium,Tuesday,Cloudy
2025-07-29 10:00:00,4,118,75,Medium,Tuesday,Clear
2025-07-29 11:00:00,2,145,44,Low,Tuesday,Cloudy
2025-07-29 12:00:00,9,141,127,Low,Tuesday,Cloudy
2025-07-29 13:00:00,3,198,129,Low,Tuesday,Cloudy
2025-07-29 14:00:00,9,147,70,Medium,Tuesday,Clear
2025-07-29 15:00:00,2,118,62,Medium,Tuesday,Rainy
2025-07-29 16:00:00,7,111,35,Medium,Tuesday,Rainy
2025-07-29 17:00:00,10,171,77,High,Tuesday,Rainy
2025-07-29 18:00:00,2,139,106,Medium,Tuesday,Rainy
2025-07-29 19:00:00,2,102,89,High,Tuesday,Rainy
2025-07-29 20:00:00,2,96,63,High,Tuesday,Cloudy
2025-07-29 21:00:00,5,196,27,Low,Tuesday,Clear
2025-07-29 22:00:00,10,197,126,Low,Tuesday,Clear
2025-07-29 23:00:00,5,121,22,Medium,Tuesday,Clear
2025-07-30 00:00:00,8,158,106,Low,Wednesday,Clear
2025-07-30 01:00:00,1,193,138,Medium,Wednesday,Clear
2025-07-30 02:00:00,2,177,57,Low,Wednesday,Clear
2025-07-30 03:00:00,8,115,23,Low,Wednesday,Clear
2025-07-30 04:00:00,8,156,107,Low,Wednesday,Rainy
2025-07-30 05:00:00,7,200,57,Medium,Wednesday,Clear
2025-07-30 06:00:00,3,194,30,Low,Wednesday,Clear
2025-07-30 07:00:00,10,112,46,Medium,Wednesday,Clear
2025-07-30 08:00:00,3,149,131,Medium,Wednesday,Cloudy
2025-07-30 09:00:00,3,117,6,High,Wednesday,Clear
2025-07-30 10:00:00,8,97,3,Medium,Wednesday,Cloudy
2025-07-30 11:00:00,2,152,80,Medium,Wednesday,Cloudy
2025-07-30 12:00:00,7,133,35,Medium,Wednesday,Cloudy
2025-07-30 13:00:00,8,163,121,Low,Wednesday,Clear
2025-07-30 14:00:00,7,137,42,Low,Wednesday,Clear
2025-07-30 15:00:00,3,88,86,Low,Wednesday,Cloudy
2025-07-30 16:00:00,2,93,44,Low,Wednesday,Rainy
2025-07-30 17:00:00,9,133,101,High,Wednesday,Cloudy
2025-07-30 18:00:00,4,88,13,Medium,Wednesday,Clear
2025-07-30 19:00:00,1,178,155,Medium,Wednesday,Rainy
2025-07-30 20:00:00,9,125,27,High,Wednesday,Rainy
2025-07-30 21:00:00,10,149,111,Low,Wednesday,Clear
2025-07-30 22:00:00,8,97,85,Low,Wednesday,Clear
2025-07-30 23:00:00,10,98,49,Low,Wednesday,Rainy
2025-07-31 00:00:00,3,145,29,Low,Thursday,Cloudy
2025-07-31 01:00:00,4,86,50,Low,Thursday,Cloudy
2025-07-31 02:00:00,2,170,42,Medium,Thursday,Cloudy
2025-07-31 03:00:00,10,200,49,Medium,Thursday,Clear
2025-07-31 04:00:00,4,91,23,Low,Thursday,Cloudy
2025-07-31 05:00:00,6,121,55,Low,Thursday,Cloudy
2025-07-31 06:00:00,5,156,86,Medium,Thursday,Clear
2025-07-31 07:00:00,4,178,157,High,Thursday,Rainy
2025-07-31 08:00:00,3,88,2,High,Thursday,Clear
2025-07-31 09:00:00,7,173,24,Medium,Thursday,Clear
2025-07-31 10:00:00,1,170,137,Medium,Thursday,Clear
2025-07-31 11:00:00,10,142,64,Low,Thursday,Clear
2025-07-31 12:00:00,9,99,58,Low,Thursday,Clear
2025-07-31 13:00:00,1,87,69,Low,Thursday,Clear
2025-07-31 14:00:00,9,140,60,Low,Thursday,Cloudy
2025-07-31 15:00:00,5,161,99,Medium,Thursday,Clear
2025-07-31 16:00:00,4,159,110,Medium,Thursday,Clear
2025-07-31 17:00:00,7,150,116,High,Thursday,Clear
2025-07-31 18:00:00,9,177,130,High,Thursday,Clear
2025-07-31 19:00:00,5,114,28,High,Thursday,Rainy
2025-07-31 20:00:00,3,120,50,High,Thursday,Clear
2025-07-31 21:00:00,5,81,43,Medium,Thursday,Clear
2025-07-31 22:00:00,6,158,142,Low,Thursday,Cloudy
2025-07-31 23:00:00,8,104,80,Medium,Thursday,Clear
2025-08-01 00:00:00,3,179,72,Medium,Friday,Clear
2025-08-01 01:00:00,4,149,47,Low,Friday,Clear
2025-08-01 02:00:00,2,171,114,Low,Friday,Rainy
2025-08-01 03:00:00,10,143,23,Medium,Friday,Cloudy
2025-08-01 04:00:00,7,109,8,Medium,Friday,Clear
2025-08-01 05:00:00,2,189,53,Low,Friday,Clear
2025-08-01 06:00:00,7,144,20,Medium,Friday,Rainy
2025-08-01 07:00:00,6,151,122,High,Friday,Clear
2025-08-01 08:00:00,1,138,117,High,Friday,Clear
2025-08-01 09:00:00,8,127,89,High,Friday,Cloudy
2025-08-01 10:00:00,8,146,95,High,Friday,Clear
2025-08-01 11:00:00,6,122,21,Medium,Friday,Clear
2025-08-01 12:00:00,10,164,158,Low,Friday,Rainy
2025-08-01 13:00:00,2,174,150,Medium,Friday,Clear
2025-08-01 14:00:00,1,83,13,Medium,Friday,Clear
2025-08-01 15:00:00,4,182,107,Low,Friday,Clear
2025-08-01 16:00:00,10,159,28,Medium,Friday,Clear
2025-08-01 17:00:00,9,163,93,Medium,Friday,Rainy
2025-08-01 18:00:00,4,157,34,High,Friday,Clear
2025-08-01 19:00:00,3,113,25,High,Friday,Cloudy
2025-08-01 20:00:00,2,184,85,High,Friday,Clear
2025-08-01 21:00:00,2,108,53,Medium,Friday,Cloudy
2025-08-01 22:00:00,9,141,71,Low,Friday,Clear
2025-08-01 23:00:00,7,102,2,Medium,Friday,Clear
2025-08-02 00:00:00,2,148,111,Low,Saturday,Clear
2025-08-02 01:00:00,1,166,80,Low,Saturday,Rainy
2025-08-02 02:00:00,1,81,16,Medium,Saturday,Rainy
2025-08-02 03:00:00,4,128,30,Low,Saturday,Clear
2025-08-02 04:00:00,9,190,35,Medium,Saturday,Clear
2025-08-02 05:00:00,7,114,1,Medium,Saturday,Rainy
2025-08-02 06:00:00,3,145,90,Low,Saturday,Clear
2025-08-02 07:00:00,9,162,120,High,Saturday,Clear
2025-08-02 08:00:00,2,178,42,High,Saturday,Clear
2025-08-02 09:00:00,9,127,42,Medium,Saturday,Clear
2025-08-02 10:00:00,3,197,142,Medium,Saturday,Clear
2025-08-02 11:00:00,10,181,120,Low,Saturday,Clear
2025-08-02 12:00:00,8,98,64,Low,Saturday,Clear
2025-08-02 13:00:00,9,114,45,Medium,Saturday,Rainy
